chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,conc_expected_log10[1],conc_expected_log10[2],conc_expected_log10[3],conc_expected_log10[4],conc_expected_log10[5],conc_expected_log10[6],conc_expected_log10[7],conc_expected_log10[8],conc_expected_log10[9],conc_expected_log10[10],conc_expected_log10[11],conc_expected_log10[12],conc_expected_log10[13],conc_expected_log10[14],conc_expected_log10[15]
1.0,169.0,169.0,-284.71081,0.87436937,0.19339555,4.0,15.0,0.0,292.61984,-9.6542788,0.065427546,0.76004743,0.62552253,0.79349533,1.2775058,1.3497659,-10.826797,0.32475977,0.77968422,-0.10920764,0.071986532,-0.97427583,0.10028233,-0.12212339,-8.6556727,1.1591835,34724.835,7.1468619,0.1854113,0.8352547,-9.6045508,1.7243337,-7.3838679,2.558288e-05,0.83581968,6.7421219e-05,0.00062119352,0.059280675,0.059280675,0.90989725,0.0053468218,0.00052345857,0.065150955,0.90989725,1.105483,0.88503916,-255.65821,0.0,-20.114033,6.0343941,6.0343941,6.6077148,6.6634966,6.6961351,6.7192947,6.7372599,6.6674248,6.6798353,6.6805189,6.6812041,6.6818962,6.682602,6.68333,6.6840896
1.0,170.0,170.0,-289.61258,0.73726026,0.19339555,4.0,15.0,0.0,299.8918,-9.7815922,0.35966177,-0.26222597,0.16772029,-1.7143709,0.70166274,1.3178776,-8.2403427,0.1706426,-1.6042989,-0.77659987,0.066135251,-1.7153578,0.21360138,0.32466891,-4.7619535,1.540553,30197.664,8.0074688,0.35879257,0.74795263,-9.8759048,0.92470564,-9.238734,0.0002006187,0.41063707,5.1398333e-05,9.7200573e-05,0.0098173957,0.0098173957,0.189409,0.041929309,8.5023201e-05,0.051831728,0.189409,1.238129,1.3835725,-256.42292,0.0,-22.492331,5.8547133,5.8547133,6.7890801,6.8968935,6.960009,7.0048038,7.0395552,6.9044878,6.9284835,6.957417,6.9818152,7.0029129,7.0215023,7.0381223,7.0531565
1.0,171.0,171.0,-290.78596,0.60739383,0.19339555,4.0,15.0,0.0,303.61561,-9.0865679,1.1036257,0.66932482,0.35499675,0.39954376,0.24490179,-1.3023495,-7.0087181,0.724989,-0.34876062,-0.8993838,0.79638415,1.8266107,0.42442941,0.14946495,-2.1150664,1.0824992,97001.405,6.8877596,0.16269691,1.2387976,-8.3478838,-0.31894773,-8.5249948,0.00070200802,1.7424637,0.0002368973,0.00019844574,0.022465279,0.022465279,0.13196759,0.14671968,0.0010483477,0.1702333,0.13196759,1.5287179,1.1612128,-255.32978,0.0,-20.752293,5.9115782,5.9115782,6.4102463,6.4591925,6.4878319,6.508154,6.5239183,6.4626404,6.4735323,6.4891273,6.5019042,6.5127343,6.5221418,6.5304671,6.5379444
1.0,172.0,172.0,-293.27207,0.95009886,0.19339555,4.0,31.0,0.0,311.85088,-9.0911264,0.46182294,2.2289729,0.25657415,1.3259725,0.05519422,0.60574332,-13.37798,0.36097151,1.0045947,0.18331528,0.064501925,1.1061329,-0.20879971,-0.3803784,-7.4058725,1.0871245,787527.81,8.7731429,0.726018,0.95125093,-8.0617356,0.03343353,-7.6880918,2.2258989e-06,1.2900268,0.00031537897,0.00045825178,0.038074045,0.038074045,0.97504447,0.00046521286,0.00050926366,0.039048521,0.97504447,0.81155777,0.68360269,-255.99411,0.0,-28.502755,4.4170349,4.4170349,6.5168475,6.7351986,6.8629766,6.9536509,7.0239904,6.750579,6.7991694,6.7995739,6.800023,6.8005497,6.801198,6.8020225,6.8030856
1.0,173.0,173.0,-291.39778,1.0,0.19339555,4.0,15.0,0.0,300.02168,-10.585515,0.12979907,-0.062185396,0.44002246,1.6250303,0.023717246,0.91524893,-9.6783728,0.80345541,-0.12933566,-0.17424872,0.27013026,2.7306348,-0.050225553,-0.057852216,-8.0071434,1.1256054,720488.12,8.7945954,0.36182964,1.1557826,-10.593586,0.021707184,-9.8568294,5.6442495e-05,1.7565969,2.5076325e-05,5.2388189e-05,0.0046595431,0.0046595431,0.28081698,0.011796481,0.00013678665,0.016592811,0.28081698,0.9510149,0.94378941,-257.39689,0.0,-21.683718,6.6236176,6.6236176,7.4136256,7.5220312,7.5855739,7.6306944,7.6657083,7.5296778,7.5538398,7.5760436,7.5955185,7.6128803,7.6285653,7.6428951,7.6561142
1.0,174.0,174.0,-288.14245,0.97868204,0.19339555,4.0,15.0,0.0,299.29278,-8.3904999,0.12662613,-0.087615493,1.2504827,1.0917817,0.057110044,0.43564705,-11.255092,0.52211597,-0.44484168,-0.6046942,0.28827123,2.4853801,0.11043208,-0.12718203,-10.520627,1.067782,56559.61,8.5846684,0.468371,1.0846697,-8.4015943,0.024879822,-7.0114604,1.0259047e-05,1.118255,0.0002245091,0.00090149112,0.086456551,0.086456551,0.96485032,0.0021441409,0.0010054876,0.089606179,0.96485032,1.1167605,0.88057337,-255.31773,0.0,-22.791898,5.7744424,5.7744424,7.2963504,7.4372868,7.5197438,7.578252,7.6236368,7.447212,7.4785676,7.4790677,7.4795917,7.480158,7.4807908,7.4815203,7.482381
1.0,175.0,175.0,-290.18731,0.77477731,0.19339555,5.0,31.0,0.0,305.81912,-10.004217,0.69757882,-1.534229,0.25872938,-0.0018746537,0.097688216,-0.75034961,-12.865155,0.99657181,-0.75152702,-1.080799,0.11172322,2.5897901,-0.42503022,0.11368748,-5.8986716,0.55286605,96137.315,8.918938,0.4093889,1.2328383,-11.074462,-0.073300315,-11.148248,1.22312e-06,0.45318299,1.5503229e-05,1.4400501e-05,0.0011010263,0.0011010263,0.8083252,0.00025563207,5.4497376e-06,0.0013621081,0.8083252,0.65375003,1.1204019,-259.07444,0.0,-19.932749,6.4626046,6.4626046,7.0327092,7.1523105,7.2231712,7.273702,7.3130045,7.1608113,7.18772,7.1913722,7.1949593,7.1984898,7.2019735,7.2054215,7.2088456
1.0,176.0,176.0,-285.82653,0.96065415,0.19339555,4.0,15.0,0.0,295.18068,-9.5787851,0.68653897,0.40969716,0.4448064,0.72707635,0.093928335,-0.77878523,-13.460611,0.35425846,-0.16528723,-1.1415293,0.95733313,1.6346919,0.025513646,0.33598839,-7.1410257,1.7311009,102481.43,9.3661634,0.66038262,0.94215616,-9.297512,-0.07315,-9.0472538,1.344934e-06,1.5271686,9.1651977e-05,0.00011771386,0.010839723,0.010839723,0.9598598,0.0002810912,0.00017221314,0.011293027,0.9598598,1.0258419,1.3993228,-257.31146,0.0,-23.475481,5.4038677,5.4038677,6.9553715,7.1535244,7.2695976,7.351998,7.4159326,7.1674935,7.2116309,7.2123761,7.2131679,7.2140413,7.2150432,7.2162314,7.2176716
1.0,177.0,177.0,-284.54315,0.96057061,0.19339555,5.0,31.0,0.0,299.54703,-5.3935962,1.1217648,1.0958936,0.52720789,1.2686806,1.6947995,1.2942909,-13.019975,0.33882262,0.24944363,-0.51182868,0.76953614,-0.43784995,-0.47210656,0.39418921,-7.7866227,1.4435638,3169385.3,6.942636,0.025853524,0.56163315,-4.1642613,2.1935636,-1.3018393,2.4110258e-06,0.42794096,0.015541191,0.27203099,20.455331,20.455331,0.9955712,0.00050390438,0.090491654,20.546327,0.9955712,0.62368705,1.4831812,-249.85817,0.0,-18.60363,6.7875148,6.7875148,6.9328275,6.9406102,6.9451627,6.9483928,6.9508983,6.9411581,6.942889,6.9428895,6.9428905,6.9428924,6.9428958,6.9429012,6.9429095
1.0,178.0,178.0,-281.90059,0.69896955,0.19339555,4.0,15.0,0.0,290.72725,-6.1427957,0.67719219,0.45653891,0.88991102,0.82400207,0.48511361,0.40470995,-9.6480825,0.61220232,0.14130553,-0.043118011,0.11127246,-0.52304683,0.71534298,0.24387255,-4.5353898,1.8168103,51485.093,7.124802,0.1370658,0.93487364,-5.8336312,0.1963303,-4.9040123,7.0381867e-05,0.90364498,0.0029274277,0.0074167648,1.0004125,1.0004125,0.97648742,0.01470981,0.0093788563,1.0245012,0.97648742,2.0448879,1.2761817,-253.22817,0.0,-18.65612,6.3024072,6.3024072,6.8933662,6.9346257,6.9587613,6.9758859,6.989169,6.9375308,6.9467085,6.9467968,6.946891,6.9469953,6.9471156,6.9472591,6.947434
1.0,179.0,179.0,-286.18866,0.99730755,0.19339555,4.0,15.0,0.0,294.52896,-3.9734862,0.30571217,0.12006081,0.93615283,0.41668908,1.1184687,-0.40762417,-9.5810945,0.61890795,-0.26641705,0.27077113,0.28855306,-0.90876574,1.0281439,0.22190268,-2.7059957,0.79322182,105162.81,6.968809,0.11451707,0.89834482,-3.9367821,-0.45591488,-4.0026124,5.8529356e-05,1.0085806,0.019510897,0.018267854,3.040257,3.040257,0.985746,0.012232635,0.031729837,3.0842194,0.985746,2.7958715,1.2484499,-252.35675,0.0,-18.636179,6.2817066,6.2817066,6.8306019,6.8650746,6.8852399,6.8995475,6.9106454,6.8675019,6.87517,6.8751937,6.875223,6.8752619,6.875316,6.8753919,6.8754976
1.0,180.0,180.0,-283.58643,0.99698004,0.19339555,4.0,15.0,0.0,292.37253,-5.8715949,0.51934743,0.66656324,0.31733183,1.1540511,0.38512792,1.8977533,-10.019267,0.60289811,1.4230125,0.41079015,0.18855936,-0.94423193,0.48105209,-0.052904582,-5.8959828,1.0377659,167209.7,7.2366644,0.14390424,1.0702562,-5.525417,0.73087778,-4.4283221,0.00010502258,1.2620614,0.003984207,0.011934498,1.3956987,1.3956987,0.97198404,0.02194972,0.018279175,1.4359276,0.97198404,1.6177756,0.94847051,-252.75799,0.0,-19.027902,6.373239,6.373239,7.0145063,7.0578247,7.0831647,7.1011437,7.1150896,7.0608751,7.0705115,7.0706124,7.0707218,7.0708462,7.0709941,7.0711761,7.0714041
1.0,181.0,181.0,-283.52734,0.92211984,0.19339555,5.0,31.0,0.0,294.15398,-4.5806157,0.97294977,0.0028892019,0.82667642,1.2725553,0.17837983,0.83064682,-9.4516326,0.6283389,-1.2963227,-0.69876794,0.17214988,-1.4361363,-0.13636103,-0.15764611,-9.4957691,1.0787821,125408.18,6.9025151,0.081092128,0.99795212,-4.5778047,0.14817064,-3.3776426,3.4790628e-05,0.38829161,0.010277434,0.034127814,2.9229161,2.9229161,0.99353797,0.0072712412,0.01173958,2.9419269,0.99353797,0.87252756,0.854152,-251.73275,0.0,-18.342773,6.4159624,6.4159624,6.8032487,6.8276596,6.8419391,6.8520706,6.8599292,6.8293781,6.8348073,6.8348169,6.8348281,6.8348418,6.8348596,6.8348834,6.8349151
1.0,182.0,182.0,-286.37921,0.94733886,0.19339555,4.0,15.0,0.0,295.90245,-4.5328515,2.3526682,0.39811487,0.46304132,1.8151312,0.19946943,0.53300604,-8.9708482,0.26570407,-1.2497473,-0.40374863,0.15101389,-0.3838619,0.054288056,-0.23011492,-9.4011057,1.1482002,139522.37,7.2488563,0.23970188,0.79441977,-3.5962193,0.10631841,-2.6494202,9.1158472e-05,0.63020059,0.027427221,0.070692191,6.59863,6.59863,0.99068106,0.019052121,0.043018525,6.6607006,0.99068106,1.0557887,0.7944423,-251.04633,0.0,-22.065324,5.8106451,5.8106451,7.040209,7.112366,7.1545753,7.1845233,7.207753,7.1174461,7.1334955,7.1335302,7.1335722,7.1336268,7.1337011,7.133804,7.1339457
1.0,183.0,183.0,-289.4377,0.85881652,0.19339555,5.0,31.0,0.0,298.5157,-8.7690511,0.055920751,0.85293805,0.23848476,-0.25399914,2.0975743,1.4250735,-15.921397,0.77916277,0.27475821,-0.16587657,0.15352582,0.021591702,0.14299857,0.19534895,-6.6890836,1.1858824,508003.94,6.6133915,0.023294496,0.95750432,-8.7213542,2.9891975,-5.7927316,1.5079931e-07,0.84996366,0.00016306622,0.0030496404,0.29720753,0.29720753,0.99118553,3.1517055e-05,0.0026115076,0.29985055,0.99118553,1.1537282,1.2157351,-254.1171,0.0,-18.543381,6.4736246,6.4736246,6.5617464,6.5687579,6.5728596,6.5757698,6.5780272,6.5692516,6.5708112,6.5708121,6.570814,6.5708175,6.5708236,6.5708334,6.5708484
1.0,184.0,184.0,-291.7383,0.97844232,0.19339555,5.0,31.0,0.0,302.24526,-6.1505547,1.7798593,-0.528163,0.18242811,0.75579979,0.23669402,-0.51621047,-6.2786298,0.020457587,-0.28631865,-0.88563023,0.0083531639,-0.021354607,-0.28808667,-0.13149077,-6.74291,1.2494866,21817.367,7.2931113,0.036625912,0.84917425,-7.0906105,-0.12218393,-7.0749153,0.001865013,0.41238058,0.00083288869,0.00084606417,0.068097385,0.068097385,0.14849616,0.38978772,0.00069499237,0.4585801,0.14849616,0.74969662,0.87678737,-254.23303,0.0,-17.646608,7.0733558,7.0733558,7.2020099,7.2130329,7.2194816,7.2240572,7.2276064,7.213809,7.2162609,7.2196039,7.2223654,7.2247183,7.2267687,7.228586,7.2302185
1.0,185.0,185.0,-288.01302,0.96953238,0.19339555,5.0,31.0,0.0,306.60869,-4.9916074,1.0549645,1.3179745,0.94922523,-0.41766028,1.2198234,0.99373091,-15.925565,0.68093224,0.20086201,0.51622732,0.061236453,0.10889792,0.1886233,-0.2563647,-4.8729981,1.5454853,316176.83,7.7952554,0.13224826,1.0013286,-3.601191,1.2121763,-2.7854685,1.3900004e-07,1.6869056,0.027291198,0.061700179,6.1526561,6.1526561,0.98285541,2.9051009e-05,0.10729575,6.2599809,0.98285541,1.207586,0.77385969,-251.17851,0.0,-22.21249,7.0017658,7.0017658,7.6760826,7.715893,7.7391807,7.7557037,7.7685201,7.7186968,7.7275535,7.7275624,7.7275822,7.7276206,7.7276884,7.7277986,7.7279664
1.0,186.0,186.0,-289.55959,0.99211243,0.19339555,5.0,31.0,0.0,298.03111,-6.8509959,0.45205154,-0.8842293,0.063381564,0.064421894,0.56143158,-0.2867194,-6.496914,0.38073531,0.70065922,-1.7967857,0.87029859,-0.51641242,-0.2510544,-0.0089654076,-7.8934551,1.3946161,19626.645,6.8408197,0.0042165626,0.76090415,-7.2507131,-0.16097332,-7.4076033,0.0019691599,0.10579853,0.00070966812,0.00060662285,0.049546019,0.049546019,0.10741353,0.41155442,0.00016381143,0.46126425,0.10741353,0.77798005,0.99107466,-254.28396,0.0,-16.933466,6.8155203,6.8155203,6.8301704,6.8314394,6.8321818,6.8327085,6.8331171,6.8315287,6.8318109,6.8322481,6.8326008,6.8328965,6.833151,6.8333744,6.8335736
1.0,187.0,187.0,-285.61425,0.99065898,0.19339555,5.0,31.0,0.0,297.84157,-9.9229691,1.6618115,0.28510347,0.071620794,-0.041467077,1.4242964,1.7897772,-12.62493,0.23595028,-0.45516409,0.56137656,0.31931185,1.2114175,-0.5466929,0.14515822,-7.4386061,0.83444908,433260.75,7.8309685,0.25878638,1.0536254,-9.4491809,2.5491731,-6.9029777,2.9540709e-06,2.5810505,7.8754048e-05,0.001004789,0.073663256,0.073663256,0.96607265,0.00061740082,0.0019695675,0.076250225,0.96607265,0.578861,1.1562225,-255.21807,0.0,-19.702687,6.2782502,6.2782502,7.1007239,7.1785891,7.2241467,7.2564731,7.2815492,7.1840753,7.2014047,7.2015212,7.2016699,7.2018744,7.202166,7.2025838,7.2031718
1.0,188.0,188.0,-287.89517,0.94441297,0.19339555,5.0,31.0,0.0,301.40319,-5.2318258,0.31177952,0.36430391,1.0619311,-1.4116719,1.0018359,1.8548932,-10.708293,0.54960767,2.3026325,-0.021028102,0.24798097,-1.5861111,-0.70839146,0.096096922,-6.6434157,0.71185512,150697.94,7.2810242,0.19793949,1.1505124,-5.1182433,1.8582985,-4.759043,7.9262285e-05,0.66076734,0.0059865299,0.0085738105,0.59744281,0.59744281,0.96655271,0.016565818,0.0041085241,0.61811716,0.96655271,0.49243566,1.1008658,-253.07895,0.0,-19.743845,6.0933873,6.0933873,6.9027519,6.9623341,6.9971884,7.0219181,7.0411003,6.966529,6.9797818,6.9800133,6.9802505,6.9804978,6.9807613,6.9810486,6.9813682
1.0,189.0,189.0,-283.52738,0.99882417,0.19339555,4.0,15.0,0.0,295.93382,-9.0164856,1.1491431,0.68228994,0.065004822,1.2607791,0.24718785,-1.4028183,-12.544868,0.44984418,0.18839055,-1.342345,0.52605908,0.53548863,0.0062275539,-0.16087765,-6.3423921,1.4750178,23948.354,7.4617298,0.16298454,0.83194585,-8.2324369,-0.34675965,-8.4972398,3.8782697e-06,0.34623195,0.00026588761,0.00020403076,0.018620331,0.018620331,0.95497491,0.00081055836,6.7351821e-05,0.019498242,0.95497491,1.006247,0.85139623,-256.77408,0.0,-18.099069,6.4838225,6.4838225,6.9051915,6.9541627,6.9828322,7.0031799,7.0189656,6.9576123,6.9685118,6.968805,6.9690996,6.9693977,6.9697017,6.9700147,6.9703405
1.0,190.0,190.0,-284.86207,0.97853409,0.19339555,5.0,31.0,0.0,291.14456,-4.5036521,0.79621319,0.40476788,0.039848614,-0.74384221,0.56880587,2.3102072,-10.685734,0.11597998,0.19216144,-0.04843979,0.098509127,-0.73711037,-0.14253093,0.10425282,-8.9546432,1.021039,256997.59,7.0674313,0.19862722,0.99395721,-4.1813706,1.3140594,-2.8969523,2.338427e-05,0.88598799,0.015277554,0.055191171,4.7144713,4.7144713,0.98990497,0.0048873124,0.043190751,4.7625493,0.98990497,0.86716073,1.109881,-251.27316,0.0,-20.127391,5.875668,5.875668,6.8654963,6.9252886,6.960265,6.9850812,7.0043304,6.9294986,6.9427985,6.942814,6.9428381,6.9428768,6.9429387,6.9430339,6.9431746
1.0,191.0,191.0,-287.51496,0.92773136,0.19339555,4.0,15.0,0.0,296.3041,-8.2057251,1.2352304,1.6906199,0.53988877,-0.67671758,2.1590677,2.4546849,-10.357208,0.14916141,-1.0664193,0.15353752,0.036516983,-0.95773379,0.093744384,0.36249278,-10.191858,1.3956835,545130.82,7.0371043,0.047788492,0.96868226,-6.1174201,5.2998311,-1.1829413,2.7091869e-05,1.1258789,0.0022041351,0.30637628,29.144876,29.144876,0.98830461,0.0056622006,0.33923231,29.489771,0.98830461,1.098279,1.4369069,-249.83838,0.0,-17.77476,6.7503734,6.7503734,7.0263226,7.0407084,7.0491235,7.0550941,7.0597254,7.0417213,7.0449214,7.0449239,7.044929,7.0449387,7.0449554,7.0449823,7.0450232
1.0,192.0,192.0,-293.36556,0.93606815,0.19339555,4.0,15.0,0.0,304.00196,-7.8327298,0.75527978,0.41582885,0.24913553,-0.64889903,0.87297851,1.5823266,-10.810844,1.0648894,-1.1169667,0.4660671,1.1585177,-2.3860736,0.69670815,-0.33032148,-1.1741279,1.6300161,60764.891,7.5008847,0.28625938,0.80283287,-7.5186627,1.3813371,-6.2989894,6.1424342e-06,0.10043531,0.00054285803,0.0018381614,0.24502628,0.24502628,0.9937603,0.0012837687,0.00025472119,0.24656477,0.9937603,2.0071346,0.71869265,-254.61824,0.0,-21.529353,5.7833284,5.7833284,6.842384,6.9285443,6.9789479,7.0147107,7.0424509,6.9346095,6.9537723,6.9538357,6.9539003,6.9539672,6.9540375,6.954113,6.9541953
1.0,193.0,193.0,-292.4738,0.98626125,0.19339555,4.0,15.0,0.0,304.00815,-8.7860412,1.1809948,0.45491079,0.24201988,-0.73189001,0.88543993,2.1273756,-8.4399198,0.29475657,1.2520526,0.38137483,0.14956479,-2.6933528,0.91903508,-0.34465522,-2.5055679,0.8754749,45033.602,7.7340845,0.17591457,0.93911664,-8.2487939,1.8836633,-6.5422625,0.00031251156,0.97877263,0.00026157386,0.001441224,0.22236436,0.22236436,0.76653536,0.065314916,0.0024108797,0.29009016,0.76653536,2.5068703,0.70846458,-254.66835,0.0,-19.79571,6.6785971,6.6785971,7.3269973,7.379945,7.4109194,7.4328967,7.449944,7.3836733,7.3954516,7.3974411,7.399388,7.4012999,7.4031856,7.4050549,7.4069181
1.0,194.0,194.0,-288.89535,0.98963896,0.19339555,4.0,15.0,0.0,299.55197,-6.226671,1.0692375,0.5003833,0.29230949,-0.84334306,0.97550677,1.6040122,-9.6600728,0.40710358,1.5458933,0.34102289,0.1674473,-1.9035465,1.324599,-0.1882053,-4.7390107,1.4137684,308898.74,7.167242,0.27835251,0.87059706,-5.6916424,1.5647248,-4.3734348,0.00011967461,1.0225292,0.0033740468,0.012607861,2.6091771,2.6091771,0.98021784,0.025011993,0.027644819,2.6618339,0.98021784,3.7606772,0.82844461,-252.7163,0.0,-22.46906,5.4971269,5.4971269,6.8129801,6.8967715,6.9457865,6.9805634,7.0075388,6.9026714,6.9213101,6.921432,6.9215675,6.9217267,6.9219228,6.9221727,6.9224953
1.0,195.0,195.0,-284.9688,0.97528344,0.19339555,4.0,15.0,0.0,301.44966,-6.4614913,0.2655932,-1.6767071,0.44508178,1.3785332,0.55402867,0.84226587,-9.7854904,0.74151913,1.4308725,-0.23416525,0.61262546,0.12233892,0.74710599,-0.012932151,-4.5096193,1.3473445,20905.06,7.1297059,0.088718898,1.0096811,-6.9068133,0.46663944,-5.8266139,0.00016255876,0.85281101,0.0010009424,0.0029480425,0.40581884,0.40581884,0.91515183,0.03397478,0.0036506567,0.44344428,0.91515183,2.1108823,0.98715111,-254.09872,0.0,-18.107202,6.5973925,6.5973925,6.9457588,6.9724635,6.9880854,6.9991695,7.0077671,6.9743438,6.980284,6.9805886,6.9808943,6.9812038,6.9815204,6.9818484,6.9821922
1.0,196.0,196.0,-283.94451,0.87149303,0.19339555,4.0,31.0,0.0,296.06852,-4.980415,1.0050208,2.6168094,0.47954084,-0.21213159,0.97098602,0.48724187,-10.957844,0.16899157,0.15253251,-0.15599604,0.1232487,-1.9074679,0.145552,0.01318864,-6.6468598,0.63055586,60654.237,7.0832236,0.036062254,0.57415238,-2.3504672,0.47310504,-1.9790879,1.787572e-05,0.67631998,0.095324618,0.13819523,13.485155,13.485155,0.99278344,0.0037360256,0.094287821,13.583179,0.99278344,1.1566779,1.013276,-250.45574,0.0,-18.502592,6.8668501,6.8668501,7.0630176,7.0738734,7.0802236,7.0847292,7.088224,7.0746377,7.0770523,7.0770536,7.0770562,7.0770608,7.0770686,7.077081,7.0770997
1.0,197.0,197.0,-291.57392,0.87999277,0.19339555,4.0,31.0,0.0,299.03127,-7.932881,1.3190217,0.63271349,0.003406686,-0.055528113,0.55258684,0.21602884,-11.479309,0.14998823,0.66150025,-0.70874961,0.55334086,2.2586825,-0.0065136021,-0.06344129,-4.9103365,0.83978206,89151.94,7.4825711,0.35023718,1.7021488,-7.0983182,0.1193747,-6.9791326,1.1420595e-05,1.717847,0.00082649379,0.00093111047,0.084477156,0.084477156,0.95589864,0.0023869044,0.0015105357,0.088374596,0.95589864,0.99350757,0.93852922,-255.28471,0.0,-22.828687,5.381148,5.381148,6.5157977,6.6211858,6.6828449,6.7265959,6.7605338,6.628609,6.6520589,6.6524907,6.6529503,6.6534585,6.6540433,6.6547392,6.6555853
1.0,198.0,198.0,-286.71611,0.91648219,0.19339555,4.0,15.0,0.0,305.40717,-7.2142787,0.060873299,0.075739007,0.094388037,-0.68802786,1.1109766,-0.97100107,-12.972256,0.96359938,-0.2880551,-0.13229321,0.26024236,0.16027792,-0.12979603,-0.39349428,-7.9879449,1.5374311,72712.019,8.4989175,0.34075853,0.68960432,-7.2096682,-1.0787594,-8.3533693,1.7606538e-06,0.91339934,0.00073940242,0.00023560138,0.020235221,0.020235221,0.97307582,0.00036797664,0.00019191478,0.020795112,0.97307582,0.87827455,0.67469518,-256.64498,0.0,-23.50284,6.4543664,6.4543664,7.3467467,7.4491471,7.5090923,7.5516366,7.5846421,7.4563611,7.479154,7.4794223,7.4797051,7.4800132,7.4803612,7.4807672,7.4812516
1.0,199.0,199.0,-290.32057,0.99285982,0.19339555,4.0,15.0,0.0,296.54239,-11.353921,0.24855598,-1.1457695,0.14588264,1.4800732,0.52000234,1.6113406,-13.404193,0.18434932,0.6057449,-0.32076722,0.28735282,0.084592401,0.92747428,0.087809729,-2.8039816,1.2805387,72500.533,7.9996046,0.30304692,1.2521158,-11.638709,0.8379009,-10.584891,1.6870584e-06,0.74344584,8.8180553e-06,2.5295316e-05,0.003925349,0.003925349,0.91101336,0.0003525952,3.0827973e-05,0.0043087722,0.91101336,2.5281158,1.0917804,-258.64891,0.0,-19.818549,6.181323,6.181323,6.7625702,6.8529992,6.9060963,6.9438251,6.9731134,6.859384,6.8795663,6.880673,6.8817811,6.8828982,6.8840343,6.8852016,6.8864139
1.0,200.0,200.0,-286.04132,0.99813809,0.19339555,5.0,31.0,0.0,297.8416,-9.8518983,2.4000202,2.7138698,0.16739759,-1.5053923,0.15062825,0.26176657,-10.315308,0.7312561,-0.37343908,-0.73681909,0.36011857,-0.33000915,-0.17817106,-0.088130698,-10.452143,1.106961,123768.51,7.0135072,0.05114009,0.80384289,-3.3385562,0.039429439,-3.5511258,2.5207027e-05,0.42500195,0.035488159,0.02869232,2.4143316,2.4143316,0.99346511,0.0052682687,0.010612901,2.4302128,0.99346511,0.83679926,0.9156412,-251.90053,0.0,-17.334674,6.7066666,6.7066666,6.9466585,6.962053,6.9710582,6.9774476,6.9824036,6.9631367,6.9665607,6.9665662,6.9665727,6.966581,6.9665922,6.9666075,6.9666283
