chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],z_port[2],z_port[3],z_port[4],sigma_visit,z_visit[1],z_visit[2],z_visit[3],z_visit[4],sigma_time,z_time[1],z_time[2],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],log_lambda_port[2],log_lambda_port[3],log_lambda_port[4],fleet_time[1],fleet_time[2],log_lambda_visit[1],log_lambda_visit[2],log_lambda_visit[3],log_lambda_visit[4],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_port[2],lambda_port[3],lambda_port[4],lambda_visit[1],lambda_visit[2],lambda_visit[3],lambda_visit[4],imported_cases_visit[1],imported_cases_visit[2],imported_cases_visit[3],imported_cases_visit[4],imported_cases[1],imported_cases[2],imported_cases[3],imported_cases[4],attribution_share[1],attribution_share[2],attribution_share[3],attribution_share[4],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration
1.0,102.0,102.0,-58.812444,0.91886961,0.23862036,4.0,15.0,0.0,84.684443,-10.347608,1.0251876,1.1125982,-0.44624991,0.14090136,1.8411153,0.58847828,-1.2984851,-0.38425459,0.7537497,1.0371911,0.92252138,0.91158218,0.33343648,-10.100639,1.043233,-0.98521082,-1.2430816,0.16471291,0.0022984807,-0.05151157,0.31028917,-9.4396985,0.054705594,40414.065,8.7365012,1.211495,0.16773102,-9.2069863,-10.805098,-10.203158,-8.4601195,0.84095405,0.30760228,-9.6635143,-10.723621,-9.4519902,-7.008801,1.4688538e-05,0.28860307,0.00010033597,2.029577e-05,3.7053126e-05,0.00021174677,6.3560759e-05,2.2018638e-05,7.8533111e-05,0.00090389171,0.15770516,0.063842083,0.30109074,10.18686,0.15770516,0.063842083,0.30109074,10.18686,0.010724297,0.0043414017,0.02047483,0.69272879,1.4157107,2.5801999,14.705408,0.72826932,0.94979266,1.3638194,-37.250147,0.0,0.0
1.0,103.0,103.0,-59.959035,0.76222769,0.23862036,4.0,15.0,0.0,80.720137,-10.570288,0.2206529,-1.1500391,-0.60410541,-0.24658888,1.7726373,0.39558036,-0.96808117,1.0238964,1.0850895,1.2989375,0.96252575,-0.0089960283,-0.1909013,-11.381034,0.34135864,-1.2274095,-0.89823501,0.51916578,-0.41851756,0.63175088,0.56500499,-5.5728572,0.059230185,275796.41,9.9648067,1.3444949,0.17143022,-10.824048,-10.703586,-10.624699,-10.179151,-0.0086589089,-0.18374742,-11.390749,-10.4823,-10.379206,-9.6739756,7.5044039e-06,0.32774644,1.991479e-05,2.2464236e-05,2.4308148e-05,3.7953423e-05,1.1299533e-05,2.802818e-05,3.1071913e-05,6.2899295e-05,0.02946695,0.086746916,0.12838567,0.70887506,0.02946695,0.086746916,0.12838567,0.70887506,0.013664218,0.040225703,0.059534151,0.32871483,0.72328945,0.47974058,2.1565046,0.44213891,1.8809009,1.7594566,-36.785807,0.0,0.0
1.0,104.0,104.0,-64.684566,0.98091651,0.23862036,4.0,15.0,0.0,79.229422,-9.8332678,0.16406866,-0.31546259,0.33123934,-0.62634305,3.4986092,0.21188313,-1.039489,-0.41511181,1.0675503,0.086926433,0.40433252,0.64316876,1.2746374,-11.867105,0.76027631,-2.3339816,-0.31276947,0.61595364,-1.2437081,0.28984999,0.38108751,-10.235751,0.097610672,43457.513,8.1984478,0.71608404,0.3600013,-9.8850253,-9.7789218,-9.9360311,-9.2592557,0.26005405,0.51537737,-9.5898982,-9.3514996,-9.1944578,-8.9807834,1.1899777e-06,0.33999104,5.0931685e-05,5.6632824e-05,4.8399016e-05,9.5226177e-05,6.8416388e-05,8.68351e-05,0.00010160094,0.00012580425,0.17334844,0.25882136,0.40209512,1.417814,0.17334844,0.25882136,0.40209512,1.417814,0.056602641,0.084511708,0.13129421,0.46295204,0.11469243,0.69577907,3.0625504,0.7353606,1.336227,1.4638757,-36.102612,0.0,0.0
1.0,105.0,105.0,-60.082818,0.59502447,0.23862036,4.0,15.0,0.0,78.212151,-10.671017,0.93342934,0.47518258,0.31522626,0.45169619,-1.5871954,0.24937576,1.3539302,0.33636505,0.33579756,0.26221986,0.35041938,0.90162132,-2.4415049,-11.433523,0.41865812,2.1289613,-1.4931437,0.16466112,-0.037047312,-0.31128653,-0.34363298,-2.6566677,1.8667843,178173.68,8.4063596,1.1730277,0.65351962,-10.227468,-10.376776,-10.249391,-12.152552,0.31594558,-0.85555063,-10.745381,-11.148445,-11.021202,-11.771215,2.6398155e-05,0.22329893,3.6163217e-05,3.1147518e-05,3.5379042e-05,5.274893e-06,2.1544687e-05,1.4397653e-05,1.6351322e-05,7.7237134e-06,0.052819397,0.041088395,0.061552938,0.08704625,0.052819397,0.041088395,0.061552938,0.08704625,0.015898854,0.012367775,0.018527685,0.026201276,2.544307,0.53540014,3.3222141,0.07299559,0.73250396,0.70918917,-37.934552,0.0,0.0
1.0,106.0,106.0,-59.471692,0.67307502,0.23862036,4.0,31.0,0.0,78.826874,-10.909802,0.38865105,0.024080479,0.53786638,-0.88134706,-0.73719242,0.30983388,0.94128508,-0.75477724,1.037016,2.4121023,0.14756653,0.77038306,-1.5987691,-10.292192,0.44920539,-0.75769475,-1.0537085,0.2643472,-1.7909894,-0.70578034,-0.20748285,-2.847315,1.2547931,55471.99,9.2501372,1.4148629,0.33468204,-10.900443,-10.700759,-11.252338,-11.196312,0.11368276,-0.23592482,-10.844726,-11.17054,-11.16696,-10.335278,2.4117994e-05,0.21715333,1.8450064e-05,2.2527826e-05,1.2976921e-05,1.3724716e-05,1.9507227e-05,1.4083035e-05,1.4133535e-05,3.2467256e-05,0.047190837,0.03948435,0.052124355,0.36590597,0.047190837,0.03948435,0.052124355,0.36590597,0.014117459,0.011812011,0.015593354,0.10946325,2.3245405,0.5134829,3.3427289,0.15098607,0.49372315,0.81262718,-37.291463,0.0,0.0
1.0,107.0,107.0,-57.576276,0.97038537,0.23862036,4.0,15.0,0.0,72.151645,-9.3106296,0.17664973,0.15129569,-0.55570399,-1.712486,-0.78809298,1.1833072,-1.4366104,-0.13141804,-1.4206548,0.35126831,0.26186491,-0.13864597,-0.64677069,-12.96485,0.1379283,1.8814117,-1.015653,0.55792349,1.4995976,0.38029842,0.17181598,-7.1870759,1.056959,56332.993,6.1667238,0.71312147,0.3527055,-9.2839033,-9.4087946,-9.6131398,-9.449846,-0.036306516,-0.16936655,-11.153221,-9.7336691,-11.463577,-9.0704942,3.034846e-06,0.83611236,9.2907769e-05,8.1999731e-05,6.6844614e-05,7.8701681e-05,1.4329056e-05,5.9254487e-05,1.0505859e-05,0.00011500968,0.036552419,0.1781884,0.042003167,1.2961591,0.036552419,0.1781884,0.042003167,1.2961591,0.0093806096,0.04572928,0.010779459,0.33263907,0.29250453,2.0511855,3.8965931,0.39852842,1.462721,1.1874593,-36.417006,0.0,0.0
1.0,108.0,108.0,-58.266243,0.80308746,0.23862036,4.0,15.0,0.0,75.96336,-8.4959912,0.19399795,1.1063719,-0.29277978,-1.7889623,-0.90514914,0.46921275,-1.2371225,-1.2906586,-0.0018046886,-0.4599794,0.10618381,-0.17013951,-0.85858888,-13.874445,0.13184535,0.84315235,-1.2878143,0.24406144,1.4839141,0.81796946,0.39346941,-5.9368846,1.2220125,130677.32,6.9088238,1.4931385,0.38712323,-8.2813573,-8.5527899,-8.8430462,-8.6715883,-0.018066062,-0.091168239,-8.9529992,-9.2495516,-8.9350613,-8.9054826,1.053619e-06,0.39627451,0.0002531933,0.00019300588,0.00014438225,0.00017138668,0.00012934863,9.6154758e-05,0.00013168982,0.00013564321,0.34408827,0.30537191,0.56035152,1.528699,0.34408827,0.30537191,0.56035152,1.528699,0.089167361,0.079134368,0.14521003,0.39614852,0.10154991,1.0188432,3.8589038,0.70966027,2.2658942,1.4821139,-36.437511,0.0,0.0
1.0,109.0,109.0,-55.358979,0.97364258,0.23862036,4.0,15.0,0.0,67.48847,-9.3432391,0.41692687,-0.88329678,0.81026458,-0.50766164,0.058686598,0.23835216,0.71168483,0.5788179,1.0818214,1.3040728,0.066772931,0.69655837,-0.47292224,-11.642554,0.9823604,0.28737298,-0.23554731,0.19508865,-1.4955902,0.33384444,-0.063571318,-6.1250001,1.1964421,10873.231,8.6015076,0.5181738,0.64835934,-9.7115092,-9.005418,-9.5548968,-9.318771,0.046511244,-0.031578404,-9.573456,-8.8990339,-9.3286208,-8.9614312,1.1649468e-05,0.59018456,6.0582213e-05,0.00012274298,7.0853454e-05,8.9724109e-05,6.95506e-05,0.00013652076,8.8844689e-05,0.00012826255,0.17679069,0.40863781,0.35331972,1.4455189,0.17679069,0.40863781,0.35331972,1.4455189,0.030645604,0.070834908,0.061245849,0.25057201,1.122799,2.26181,5.7688761,0.41329837,1.3963259,0.93840719,-37.259316,0.0,0.0
1.0,110.0,110.0,-53.023136,0.94789361,0.23862036,4.0,15.0,0.0,68.250605,-9.054086,0.53061776,1.0732482,-1.0341853,-1.5260403,1.2182294,0.26075956,-0.059239945,-0.8839366,-0.82512899,-0.095538771,0.25396434,-0.75214604,-0.62327787,-14.082623,0.17693197,-0.51127175,-1.6003376,0.17355232,-0.23901919,-0.56300245,-0.023942494,-8.7764682,1.2269764,542637.0,8.8760665,0.93563046,0.16511541,-8.4846014,-9.602843,-9.8638301,-8.4076718,-0.19101827,-0.15829035,-8.6583391,-9.9916283,-10.237281,-8.6236027,6.9937189e-07,0.19362733,0.00020662575,6.7536454e-05,5.2022717e-05,0.00022314878,0.00017367252,4.5781599e-05,3.5810096e-05,0.00017981127,0.42192896,0.12908554,0.13293563,2.0264731,0.42192896,0.12908554,0.13293563,2.0264731,0.13472084,0.04121668,0.042446006,0.64704764,0.067406862,0.35404607,3.1318761,0.86543116,0.56949661,0.97634185,-34.954917,0.0,0.0
1.0,111.0,111.0,-54.796007,0.88615319,0.23862036,4.0,31.0,0.0,67.631976,-9.0620426,1.0646412,-1.4891004,-0.091037178,-0.047300111,-0.001780295,0.10635619,0.11351983,-0.7169136,1.0847861,0.69151557,0.25028112,1.8561634,-1.7257106,-12.118954,0.82974117,0.72313999,-0.88524054,0.10186663,0.2070797,-0.12143794,0.14084552,-8.0871188,0.83333295,73884.666,8.3999284,0.9389887,0.025748326,-10.6474,-9.1589645,-9.1124002,-9.063938,0.46456265,-0.43191278,-11.067239,-9.6671255,-9.4289393,-8.5258284,9.9400832e-06,0.42141127,2.3762538e-05,0.00010527185,0.00011028967,0.00011576619,1.561561e-05,6.333164e-05,8.0364397e-05,0.0001982804,0.038608782,0.1827742,0.30646213,2.2346201,0.038608782,0.1827742,0.30646213,2.2346201,0.0074840163,0.035429378,0.059405334,0.43316397,0.9580451,1.4383215,5.1588319,0.5354827,0.88564601,1.1512468,-35.805707,0.0,0.0
1.0,112.0,112.0,-60.474511,0.73115699,0.23862036,4.0,31.0,0.0,71.414926,-10.606284,0.43247362,2.6185267,-0.11872844,-0.22557551,-0.69474365,0.51693495,-0.037438395,0.20271523,-2.3773091,1.2799844,0.085140875,-0.23883399,0.42821792,-12.344599,0.1389864,-1.3822269,-0.68187909,0.21449778,0.34091131,-0.46360915,-0.046292977,-8.1833636,1.0804939,348700.77,10.568138,1.1420105,0.043512013,-9.4738398,-10.65763,-10.703839,-10.906742,-0.020334534,0.036458848,-9.4567342,-10.516381,-11.896294,-10.265408,3.5923284e-06,0.5440281,7.6835805e-05,2.3520681e-05,2.2458554e-05,1.833421e-05,7.8161436e-05,2.7089048e-05,6.8156146e-06,3.4816898e-05,0.19052204,0.076718676,0.025430987,0.39238644,0.19052204,0.076718676,0.025430987,0.39238644,0.12241375,0.049293095,0.016339855,0.25211517,0.3462358,0.52508381,1.5563777,0.44016187,0.62900936,0.9547622,-38.044858,0.0,0.0
1.0,113.0,113.0,-56.611265,0.95445767,0.23862036,4.0,15.0,0.0,69.433775,-8.0578004,0.55021419,-2.1569674,-0.60001169,-0.13779253,0.63407821,1.0175199,-0.76804071,-0.77744499,-0.98886822,-0.91973882,0.076651422,0.31876615,-0.16871191,-12.725566,0.64956257,-1.519617,-0.50440468,0.16907635,0.23542717,0.11305116,0.098156312,-6.0573433,1.2707746,3159.8174,7.8084626,0.7438886,0.11629891,-9.2445944,-8.3879353,-8.1336158,-7.7089215,0.024433879,-0.012932008,-10.039023,-9.1919331,-9.1527409,-8.6203402,1.1083341e-06,0.62838671,9.66326e-05,0.00022759671,0.00029350504,0.00044880524,4.3662405e-05,0.00010185778,0.00010592907,0.00018039887,0.10934279,0.2989663,0.41188404,2.0330952,0.10934279,0.2989663,0.41188404,2.0330952,0.021681641,0.059282189,0.081672711,0.40314356,0.10682346,2.082993,5.0431049,0.5657801,1.1196892,1.1031352,-36.232225,0.0,0.0
1.0,114.0,114.0,-57.746803,0.93809772,0.23862036,4.0,15.0,0.0,69.167222,-10.03466,1.3203921,0.56950954,-0.27764424,-0.63055783,0.0034054,0.12471661,1.6728458,-0.88344866,-0.70371552,0.0042905703,0.040878979,2.154407,1.1792561,-11.693262,0.38694019,1.2115151,-1.2687664,0.56506807,-0.831214,0.66942151,-0.077833546,-4.8816343,0.91959582,568116.23,7.8682722,1.0318933,0.40445991,-9.2826844,-10.401259,-10.867244,-10.030164,0.088069959,0.048206784,-9.0258459,-10.463233,-10.906802,-9.9415587,1.3343536e-05,0.17579111,9.3021086e-05,3.0394178e-05,1.9072867e-05,4.4050944e-05,0.00012026103,2.8567712e-05,1.8333107e-05,4.8132222e-05,0.31479799,0.088849942,0.076173954,0.54245014,0.31479799,0.088849942,0.076173954,0.54245014,0.12040594,0.03398389,0.029135498,0.20747978,1.2860767,0.30612362,2.6144723,0.3910051,1.9531071,0.9251184,-37.147836,0.0,0.0
1.0,115.0,115.0,-61.871385,0.94930965,0.23862036,4.0,15.0,0.0,76.669213,-10.129689,0.21508256,0.037241144,-1.8480014,-0.28417936,0.78008773,0.17616431,-0.39090422,0.76584415,-1.283327,-0.97807906,0.027165115,0.014341134,-0.0058586386,-12.107636,0.74815108,-2.223677,0.10815206,0.53852781,-1.3021587,0.96905522,0.50479089,-4.7540082,1.2432343,73447.461,7.4073021,0.98318953,0.18327214,-10.121679,-10.527162,-10.190811,-9.961906,0.00038957855,-0.00015915059,-10.190702,-10.392407,-10.417047,-10.133819,1.0452208e-06,0.55261342,4.0198563e-05,2.6798568e-05,3.7513442e-05,4.716276e-05,3.7517547e-05,3.0664441e-05,2.9918103e-05,3.9713515e-05,0.10168837,0.09976508,0.13084219,0.44757132,0.10168837,0.09976508,0.13084219,0.44757132,0.073732147,0.072337608,0.09487098,0.32452476,0.10074047,0.4985518,1.3791592,0.5654655,2.6354534,1.6566391,-38.107498,0.0,0.0
1.0,116.0,116.0,-58.863435,0.91411823,0.23862036,4.0,15.0,0.0,77.669222,-8.7670719,1.4811983,-0.64313512,-0.079900197,-1.487216,-0.81352113,0.54856226,0.0011188655,-1.4696307,-0.23511594,1.1108044,0.10915218,0.33104198,0.82287707,-12.656713,0.071045247,1.6450998,-1.4234072,0.28475458,0.3412676,-0.65176447,-0.19508086,-3.9932531,1.1762286,158265.24,4.9703065,1.2741225,0.87757695,-9.7196826,-8.88542,-10.969934,-9.972058,0.036133954,0.089818827,-9.62925,-9.6017851,-11.009091,-9.3265787,3.581114e-06,0.2654763,6.0089071e-05,0.00013839205,1.7211483e-05,4.6686382e-05,6.5776365e-05,6.7607945e-05,1.6550559e-05,8.9026302e-05,0.15936778,0.18994022,0.061183447,1.0033264,0.15936778,0.18994022,0.061183447,1.0033264,0.075284785,0.089727097,0.028902847,0.47396791,0.34515493,0.35789294,2.1168657,0.66788263,0.52112545,0.82276813,-36.215119,0.0,0.0
1.0,117.0,117.0,-59.86785,0.98081618,0.23862036,4.0,15.0,0.0,66.945773,-10.190081,0.23511585,0.43705724,-0.53092006,-0.28938619,1.7718565,0.1840843,-1.9046189,0.85837559,-0.13505931,-0.58652413,0.04542349,-0.3283287,0.42558394,-12.084487,0.87665638,-1.4155847,-0.38330821,0.29721293,-0.93520074,0.5840425,0.19831321,-10.686149,0.68743426,36824.461,11.136147,1.0850155,0.19457568,-10.087322,-10.314909,-10.25812,-9.7734896,-0.014913836,0.019331508,-10.418601,-10.137564,-10.263651,-9.8963733,1.6323849e-06,0.5161995,4.1603676e-05,3.3135385e-05,3.5071547e-05,5.6941305e-05,2.9871642e-05,3.9565072e-05,3.4878109e-05,5.0356982e-05,0.077543351,0.1217254,0.14313444,0.56752319,0.077543351,0.1217254,0.14313444,0.56752319,0.047785136,0.075011781,0.088204836,0.34972918,0.15733252,0.55549155,1.6227504,0.56073094,1.7932731,1.2193442,-37.548397,0.0,0.0
1.0,118.0,118.0,-62.639155,0.7479673,0.23862036,4.0,15.0,0.0,79.541637,-11.33565,0.54633462,-0.20747163,-0.69535883,-0.98196367,-0.21968673,0.48317296,-0.1457247,0.49688189,0.39395477,0.18935005,0.019506544,0.99230558,-1.1580007,-11.559749,0.075250213,0.11601413,-1.7408677,0.11385893,0.6407242,-0.37424333,-0.43465978,-10.315859,1.0302881,336705.39,5.4579233,0.64355986,0.18865114,-11.448999,-11.715548,-11.87213,-11.455672,0.019356453,-0.022588591,-11.541997,-11.498057,-11.704371,-11.344827,9.6262285e-06,0.18863987,1.0660144e-05,8.1658617e-06,6.9823121e-06,1.058924e-05,9.7134653e-06,1.0149796e-05,8.257648e-06,1.1830532e-05,0.023754688,0.028870484,0.030966998,0.1333301,0.023754688,0.028870484,0.030966998,0.1333301,0.017956216,0.021823256,0.023408015,0.10078449,0.92779516,0.17820543,1.3229229,0.16397197,0.68780952,0.64748492,-38.614373,0.0,0.0
1.0,119.0,119.0,-61.45461,1.0,0.23862036,4.0,15.0,0.0,74.341724,-9.6281438,0.94820421,0.45598243,0.57855261,0.97847611,0.1979212,0.48765857,-0.68499669,-0.62822032,-1.3535499,-0.037663961,0.059422906,-1.5073839,1.1050143,-11.354449,0.048792899,0.10009207,0.065804788,0.033904978,-0.36096102,0.34439162,0.39701058,-6.1301591,0.73158577,18679.208,11.61329,0.73547921,0.54913698,-9.1957794,-9.0795578,-8.7003487,-9.4404741,-0.08957313,0.06566316,-9.4641607,-9.3202517,-9.2947557,-9.5484144,1.1774608e-05,1.0550271,0.00010146675,0.000113972,0.00016652774,7.9442736e-05,7.7583119e-05,8.9591362e-05,9.1904949e-05,7.1314251e-05,0.19736477,0.26844596,0.36592525,0.8037116,0.19736477,0.26844596,0.36592525,0.8037116,0.026221273,0.0356649,0.048615696,0.10677864,1.1348603,4.7565873,7.5268952,0.21728051,1.4111312,1.4873717,-39.179898,0.0,0.0
1.0,120.0,120.0,-67.873293,0.80187389,0.23862036,4.0,31.0,0.0,82.394582,-11.685361,0.83443195,2.3372606,-0.4400931,0.94830126,0.95854391,0.028152599,-0.79056904,0.1637107,-0.34872825,0.089239377,0.21866698,-1.0510574,2.0324485,-11.453896,0.032067868,0.98483903,-0.20483969,0.063684686,-0.46635692,-0.10347786,0.43806624,-4.1377299,1.1437539,37301.979,13.161334,1.0362182,0.36405389,-9.7350765,-12.052589,-10.894069,-10.885522,-0.22983155,0.44442937,-9.3129037,-11.603551,-10.459457,-11.112841,1.0948434e-05,0.790935,5.9171146e-05,5.8294423e-06,1.8568042e-05,1.872742e-05,9.0252096e-05,9.133597e-06,2.8675804e-05,1.4919506e-05,0.2233406,0.026390215,0.10949978,0.16814284,0.2233406,0.026390215,0.10949978,0.16814284,0.071973813,0.0085045188,0.035287435,0.054185763,1.055232,1.520476,3.1030814,0.16995153,0.90169599,1.5497076,-38.958688,0.0,0.0
1.0,121.0,121.0,-62.989472,0.94412753,0.23862036,4.0,31.0,0.0,83.865437,-9.5474111,0.1113333,-2.546083,0.56556698,-0.051000084,-0.54503123,0.26568326,0.86003397,-0.88995017,-0.99587263,1.0364846,0.052608419,0.68993252,0.55224607,-13.452809,0.69350856,-0.34025868,-1.4760822,0.0024986389,-0.17944831,0.12116055,-0.59345353,-9.3093125,1.1521848,848671.18,7.8888469,1.1855703,0.4009923,-9.8308749,-9.4844446,-9.5530891,-9.6080912,0.036296259,0.029052793,-9.5733255,-9.6918367,-9.788623,-9.2964183,1.1351091e-06,0.22842884,5.3765697e-05,7.6025281e-05,7.0981656e-05,6.7182941e-05,6.9559679e-05,6.1785818e-05,5.6086077e-05,9.1752271e-05,0.174283,0.18146799,0.21824315,1.0340481,0.174283,0.18146799,0.21824315,1.0340481,0.086458331,0.090022662,0.10826609,0.51297069,0.10940408,0.29835714,2.0158035,0.79771777,1.1288061,0.5524162,-36.317523,0.0,0.0
1.0,122.0,122.0,-61.475929,0.99429469,0.23862036,4.0,15.0,0.0,72.722996,-10.086288,0.10471847,2.3670178,-0.52620406,-0.094888778,-0.85444318,0.93120866,0.32084711,-0.22779064,-0.07857162,-0.29125758,2.3095357,0.48158735,-0.62993109,-12.045493,0.77612675,0.62456698,-0.29153628,0.0097892847,0.58799501,-0.0884559,0.65084974,-3.9164481,0.64782365,16375.627,8.6719712,1.1799083,0.49509638,-9.8384175,-10.141391,-10.096225,-10.175764,1.1122432,-1.4548484,-10.99449,-11.80836,-11.62424,-9.3347424,9.5330164e-06,0.75142774,5.3361689e-05,3.9413929e-05,4.123494e-05,3.8082185e-05,1.6793977e-05,7.4420794e-06,8.9465771e-06,8.8302481e-05,0.04159006,0.021524147,0.034201958,0.99516896,0.04159006,0.021524147,0.034201958,0.99516896,0.010789946,0.0055841317,0.0088732084,0.25818234,0.91881119,1.8432236,3.8545199,0.28342962,0.91534348,1.9171692,-36.694961,0.0,0.0
1.0,123.0,123.0,-65.498744,0.79296082,0.23862036,4.0,15.0,0.0,82.488572,-9.3266905,0.5886026,-1.4012468,1.2162819,-1.0539995,1.6336629,0.045783048,1.715257,-0.10782441,-0.4060533,-0.96579415,0.065653222,1.5837878,1.3397898,-12.673327,0.19778599,-0.97040775,-1.5735202,0.011166453,0.35431255,-0.47567094,-0.76919197,-9.4591597,1.4940015,33381.806,7.5627234,0.99428181,0.099038529,-10.151468,-8.6107839,-9.9470774,-8.3651123,0.10398077,0.087961517,-9.9849768,-8.5277589,-9.8777062,-8.3053486,2.5863581e-06,0.20813596,3.9018758e-05,0.00018213109,4.7867328e-05,0.00023285087,4.6087129e-05,0.00019789799,5.1305827e-05,0.00024719117,0.1122922,0.56015188,0.19131275,2.7858445,0.1122922,0.56015188,0.19131275,2.7858445,0.024975256,0.12458512,0.042550463,0.61960833,0.24927837,0.59725818,4.4961378,0.81171917,0.62146795,0.46338735,-34.982342,0.0,0.0
1.0,124.0,124.0,-58.515253,0.43276855,0.23862036,4.0,15.0,0.0,80.663288,-9.6821213,0.55082099,0.072332421,-0.014979914,-1.1602162,-0.84825893,1.2141067,0.5775594,-0.92707119,0.68169544,1.1690639,0.26235151,2.3727102,0.46085441,-12.818386,0.36494208,-2.4302331,-0.5918249,0.050644384,1.1518673,-0.052127074,-0.0048595347,-7.3363486,0.47511258,111876.86,8.2916569,0.66756514,0.8678676,-9.642279,-9.6903725,-10.321193,-10.14936,0.62248411,0.12090585,-8.8201544,-10.69503,-9.3726358,-8.1075076,1.1165351e-06,0.58655474,6.4924919e-05,6.187635e-05,3.2927818e-05,3.9101095e-05,0.00014772554,2.2657264e-05,8.5018997e-05,0.00030126883,0.36652071,0.065690969,0.32594129,3.3952998,0.36652071,0.065690969,0.32594129,3.3952998,0.054445194,0.0097581321,0.048417282,0.50435827,0.10761388,2.4708539,6.7319205,0.61697888,0.94920824,0.99515225,-35.675968,0.0,0.0
1.0,125.0,125.0,-59.836153,0.98210957,0.23862036,4.0,15.0,0.0,71.463513,-9.8154286,0.28107403,0.32197318,1.1373928,-0.73815861,-0.59378106,0.25007688,0.60061134,-0.7625228,0.59596687,1.7461457,0.40480558,2.4274256,-0.718878,-13.686181,0.58644255,-1.0573652,-1.1503826,0.032716092,-0.80434963,-0.14813515,-0.47038276,-5.858136,0.7266271,224061.77,10.696681,1.8376258,0.4366645,-9.7249303,-9.495737,-10.022906,-9.982325,0.98263544,-0.29100583,-9.8657371,-9.9774322,-10.164874,-8.5630189,6.1216433e-07,0.30829512,5.9774566e-05,7.5171604e-05,4.4371827e-05,4.6209505e-05,5.1923601e-05,4.6436157e-05,3.8499161e-05,0.00019104168,0.12821364,0.13378656,0.14652552,2.1530397,0.12821364,0.13378656,0.14652552,2.1530397,0.039651334,0.041374816,0.045314464,0.66584879,0.059001622,0.61295944,3.2335265,0.79218941,0.86231456,0.62476309,-34.832082,0.0,0.0
1.0,126.0,126.0,-59.06166,0.73767188,0.23862036,4.0,31.0,0.0,69.374252,-9.0613438,0.62157764,-0.72257508,-1.4510566,0.063136257,1.1641182,0.035087029,-0.015703721,0.38628994,-0.65677432,-0.69110822,0.83303402,-1.3374455,-1.5729493,-11.513834,0.45904018,0.78583973,-0.74124897,0.22191953,0.66759931,0.10039572,0.47230052,-6.6691132,0.79257758,50402.577,7.4140691,0.24009747,0.10593011,-9.5104803,-9.9632882,-9.0220997,-8.3377539,-1.1141376,-1.3103203,-10.821352,-11.260055,-10.355464,-9.4761405,1.4330766e-05,0.55261394,7.4071456e-05,4.7097617e-05,0.0001207124,0.00023930924,1.9968559e-05,1.2877169e-05,3.1818449e-05,7.6659237e-05,0.049968577,0.037758148,0.12357632,0.8639496,0.049968577,0.037758148,0.12357632,0.8639496,0.012880521,0.0097330091,0.031854568,0.22270238,1.3812279,1.4229104,3.879391,0.27717047,1.1056083,1.6036793,-36.883216,0.0,0.0
1.0,127.0,127.0,-57.87862,0.9066794,0.23862036,4.0,15.0,0.0,68.762119,-9.5391614,0.87606826,0.84859417,0.1887988,0.64838477,-1.5529104,1.2676105,0.8640065,-0.3417132,-0.67647952,0.67653863,0.4302148,2.2972123,-1.0381237,-12.567837,0.47311888,-1.1879129,-0.89642801,0.17330075,-0.76468589,0.068508729,-0.33847154,-7.2257525,1.3587733,121017.43,9.8483622,1.8803854,0.17180619,-8.795735,-9.3737608,-8.9711321,-10.899617,0.98829475,-0.44661619,-8.1471275,-10.253536,-10.275261,-9.0537347,1.9850599e-06,0.3573825,0.00015137733,8.4923409e-05,0.00012702431,1.8465306e-05,0.00028956594,3.5232691e-05,3.4475529e-05,0.00011695343,0.72323257,0.10305178,0.13351308,1.3180652,0.72323257,0.10305178,0.13351308,1.3180652,0.23208489,0.033069254,0.042844264,0.4229663,0.19132404,0.64705493,3.1162416,0.7309647,1.07091,0.71285907,-36.083319,0.0,0.0
1.0,128.0,128.0,-58.992191,0.99405707,0.23862036,4.0,15.0,0.0,70.002874,-9.9249582,0.22055728,-0.034260562,-0.27672564,-0.052129614,-0.051141516,0.075499474,0.62127513,-0.10079084,0.33841099,0.55593801,0.63383319,-0.22682392,-0.045326098,-10.303564,0.35638177,-0.70121913,-1.0764958,0.32851955,0.45022602,-0.36346363,0.85235252,-6.9188269,0.55676236,28402.252,7.3252064,0.35840198,1.1631164,-9.9325146,-9.9859921,-9.9364558,-9.9362379,-0.14376853,-0.028729185,-9.9143379,-10.022331,-9.9396351,-10.038033,2.6102862e-05,0.3951113,4.8569507e-05,4.6040364e-05,4.8378465e-05,4.8389009e-05,4.9460416e-05,4.4397344e-05,4.8224897e-05,4.3705642e-05,0.12100767,0.12635508,0.18096318,0.49256258,0.12100767,0.12635508,0.18096318,0.49256258,0.025567097,0.026696924,0.038234792,0.10407105,2.5158461,1.2962107,4.7329453,0.19456986,0.69526401,2.3451574,-37.744733,0.0,0.0
